adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/bbE15OM1zSvJ2w2HLwqrIh9WoLe.jpg,"c(10749, 35)",865559,en,Your Christmas Or Mine?,"Students Hayley and James are young and in love. After saying goodbye for Christmas at a London train station, they both make the same mad split-second decision to swap trains and surprise each other. Passing each other in the station, they are completely unaware that they have just swapped Christmases.",10.999,/A806wuTGJECDh9krhQAhnieQcLr.jpg,2022-12-02,Your Christmas Or Mine?,FALSE,6.4,97
FALSE,/swLhI2QCSKTjGwHcEfFwgqFPgsX.jpg,"c(10770, 35, 18, 10749)",1028556,en,Haul Out the Holly,"Emily arrives home, hoping to visit her parents, only to discover that they are leaving on a trip of their own. As she stays at their house for the holidays, their HOA is determined to get Emily to participate in the neighborhood’s many Christmas festivities.",7.065,/naX9S52wyTpUJPR80FIWhgxzufb.jpg,2022-11-26,Haul Out the Holly,FALSE,6.5,16
FALSE,/8Ba82CvjOKcmb9ghBIXN5rFW88B.jpg,"c(35, 18, 10749)",24070,en,Mixed Nuts,The events of a crisis hotline business on one crazy night during the Christmas holidays.,10.947,/rI5oZR0ov3ki72Gy1QDM8XJ43mo.jpg,1994-12-21,Mixed Nuts,FALSE,5.5,159
FALSE,/tAIRgvOdHF4iUjfZ4KPtYC3w5Mi.jpg,"c(10770, 10749, 18, 14)",410314,en,A Wish for Christmas,"Sara Shaw is the type of woman who prefers to sit on the sidelines at work, but when her big idea for a Christmas initiative is stolen, she makes a wish to Santa that she'll finally have the courage to stand up for herself. Santa grants her wish, but only gives her 48 hours. As the clock ticks, Sara will discover how to channel the Christmas magic and speak her mind all on her own.",9.245,/9z81XnaxHJ7LYptef6augvgwake.jpg,2016-11-05,A Wish for Christmas,FALSE,6,241
FALSE,/ppDnBvf0f7vCZHRLtDjazpYHdTF.jpg,"c(35, 10402, 10749)",13368,en,White Christmas,Two talented song-and-dance men team up after the war to become one of the hottest acts in show business. In time they befriend and become romantically involved with the beautiful Haynes sisters who comprise a sister act.,13.867,/A5kBQsHKbIptxJyELEpHQJROCRj.jpg,1954-10-14,White Christmas,FALSE,7.2,436
FALSE,/sG0TscXVp7817uDwdAnorbml2BA.jpg,"c(35, 10749)",16274,en,Holiday,"Johnny Case, a freethinking financier, has finally found the girl of his dreams — Julia Seton, the spoiled daughter of a socially prominent millionaire — and she's agreed to marry him. But when Johnny plans a holiday for the two to enjoy life while they are still young, his fiancée has other plans & that is for Johnny to work in her father's bank!",9.464,/vTswoixIge9o84NLlWGaWl5lrHO.jpg,1938-05-26,Holiday,FALSE,7.3,207
FALSE,/dvd330SU63LGyLf7WMKTMgJIl53.jpg,"c(10749, 35)",785533,en,The Princess Switch 3: Romancing the Star,"A priceless relic is stolen from identical royals Queen Margaret and Princess Stacy, who enlist the help of their sketchy look-alike cousin Fiona Pembroke to retrieve it.",10.988,/d42eVP0SdHEKUoUnaFpF2eMz4hZ.jpg,2021-11-18,The Princess Switch 3: Romancing the Star,FALSE,6.9,362
FALSE,/ta31idy1pxZHH9LyTZpej9Yf84Y.jpg,"c(10749, 35)",175528,en,Baggage Claim,"Determined to get engaged before her youngest sister's wedding, flight attendant Montana Moore finds herself with only 30 days to make a connection. Fortunately, her friends have cooked up a high-flying scheme to help Montana land...the perfect guy!",11.943,/qSKvf23QuEJGt8MMrKvoFk85TZo.jpg,2013-09-27,Baggage Claim,FALSE,5.3,181
FALSE,/7O6yp5DoR6uQlJVqfxkI4Vt8Wan.jpg,"c(10749, 35, 10751)",758879,en,A Castle for Christmas,"To escape a scandal, a bestselling author journeys to Scotland, where she falls in love with a castle -- and faces off with the grumpy duke who owns it.",11.704,/xhRbfdGRcEv6RUiAfWnER2pOCcU.jpg,2021-11-26,A Castle for Christmas,FALSE,6,276
FALSE,/2tZb1Aq8TK55GAWuGnosGy9Rmt5.jpg,"c(35, 10749, 10770)",821661,ko,해피 뉴 이어,A romantic comedy of a young man and woman that is told in the background of hotel 'Emross'. It has stories of people who met each other at Hotel Emross during the New Year holidays. Each one has his own memory to relate and create relationships or just going nostalgic.,11.705,/z1kgyVRmoNd4MxsP4NTNMadsPRZ.jpg,2021-12-29,A Year-End Medley,FALSE,7.1,132
FALSE,/mkDv3lQiJyzAOpAudN0TO23wvZP.jpg,"c(10749, 10770)",535810,en,"Pride, Prejudice and Mistletoe","Darcy has always worked hard to prove herself and be successful on her own terms, even choosing to start her own company, rather than work with her father. Returning to her hometown for Christmas, Darcy reconnects with an old rival, restaurant owner Luke, and they are forced to plan a charity event together. As Darcy spends time with her family and Luke, she starts to realize what matters most in life and sets out to mend her relationship with her father, and possibly fall in love.",11.44,/brYEwaSk7ftFlo0PWquD2JFCDRg.jpg,2018-12-23,"Pride, Prejudice and Mistletoe",FALSE,6.1,59
FALSE,/n1GsAmWrqtZ8MauON4z0wPo1JMz.jpg,"c(10749, 10770, 18)",474977,en,Christmas in Evergreen,"Allie, a veterinarian in Evergreen, reluctantly will spend Christmas with her long-distance boyfriend. Bound for the airport, she has engine trouble, and Ryan, headed to Florida with his daughter Zoe, stops to help. Sure they won’t meet again, they ignore their attraction, and part ways. At the diner, Zoe wishes on a snow globe, and a storm seems to grant her wish.",7.208,/2E2bgcPujkNUE8BKxlANhn6gXv2.jpg,2017-12-02,Christmas in Evergreen,FALSE,6.6,93
FALSE,/xlrfVXG27AND092TU8XKPWTyGn1.jpg,"c(10749, 10770, 35)",360603,en,Crown for Christmas,"Allie Foster, a struggling New York artist, reluctantly accepts to act as a governess to a rebellious Princess Theodora of Winshire. When Allie forms an unlikely bond with the princess, she attracts the attention of the handsome King Maximillian, who’s facing an arranged marriage against his heart’s wishes. As Christmas Eve draws near, Allie finds herself swept up in romance, royalty and the spirit of the holidays.",12.389,/z2i3TDhOpG3z9RQiWI3R1fyDs1q.jpg,2015-11-27,Crown for Christmas,FALSE,6.9,170
FALSE,/xwzNxuKqYKJ8fCqErn40x3YAs9T.jpg,"c(10749, 35, 10751, 10770)",881500,en,A Christmas Miracle for Daisy,"Whitney Alder owns interior design firm Marietta Designs, which she runs with her friend Andi in the small town of Marietta, Montana. Whitney is designing Santa’s float for the annual Marietta Christmas Parade when a potential job opportunity comes her way: the full redesign of a landmark home by Christmas Eve.",9.11,/iatxP43TMVqSFpCFM4JybepGg0I.jpg,2021-12-11,A Christmas Miracle for Daisy,FALSE,6,66
FALSE,/7btCSdbZ01URLMvahgZnsc78NEJ.jpg,"c(10749, 35, 10770)",147132,en,A Bride for Christmas,"Bride-to-be Jessie Patterson calls off her third engagement - during the ceremony! She swears off serious relationships, until she meets and is pursued by Aiden MacTiernan. Aiden, on the other hand, has bet his friends he is marriage material, and can find a fiancé in the four weeks leading up to Christmas. When Jessie and Aiden begin to fall for each other, Jessie must decide if she is ready for serious love, and Aiden must decide if his bet is worth risking his relationship with Jessie.",7.078,/d5oFtJZI0PREMTft27lgW4nr7JV.jpg,2012-12-29,A Bride for Christmas,FALSE,6,101
FALSE,/iobccQ0P5vs75rj33n2qbDKPN2Y.jpg,"c(10749, 35, 10751)",555850,en,The Holiday Calendar,A talented photographer stuck in a dead-end job inherits an antique Advent calendar that may be predicting the future -- and pointing her toward love.,12.214,/hiCeUExxUTGbU6FXORLf673uwvK.jpg,2018-11-02,The Holiday Calendar,FALSE,6.6,971
FALSE,/pCFspWoxxjEj3wIwXV7oJPyAdvP.jpg,"c(10770, 35, 10749)",878401,en,Angel Falls Christmas,"Ally Morgan is a workaholic ER doctor struggling for work-life balance with boyfriend, Josh. On the night they breakup. Ally is miserable alone before a chance encounter with handsome barista, Gabe leads her to fulfill a Christmas bucket list of fun activities she never would have done on her own. Ally's best friend and fellow ER doctor, Dawn has never seen Ally so engaged outside of work and is rooting for a Gabe-Ally relationship. Now, the saintly Maureen must redirect Gabe's heartfelt intentions if Josh and Ally have any chance at reconciliation this Christmas.",8.285,/7A4sPNcTnwtHW2lPaPrKHFVSMON.jpg,2021-11-26,Angel Falls Christmas,FALSE,5.6,90
FALSE,/An9z1HXdtQSbMMOlaoc4BYsqE44.jpg,"c(35, 10749)",15566,en,Surviving Christmas,"Drew Latham is an executive leading an empty, shallow life with only wealth on his side. Facing another lonely Christmas ahead, he revisit his old childhood home in the hope of reliving some old holiday memories – but he finds that the house in which he was raised is no longer the home in which he grew up.",11.052,/8jHtvFpCOOqp2U2qwI3L3h10cUv.jpg,2004-09-21,Surviving Christmas,FALSE,5.7,469
FALSE,/62FWfS6g4fOjo6YvQhBvAlJWn38.jpg,"c(10749, 18, 35)",50454,en,Christmas Angel,"Ashley has been on her own all her life. She feels even more alone this Christmas as she searches fruitlessly for a job. The seasonal cheer around her only rubs salt in her wounds as she scrapes by to support herself and her dog, Dash. But her neighbor, Nick, knows exactly what to do. He offers her a job, to be his assistant in the best work-helping others. There's one catch that Ashley must honor though-she can't tell anyone that her new boss is a sort of Secret Santa, helping others anonymously. Through her new job, Ashley meets Will, a writer for a business magazine who uncovers what Ashley is doing, and more importantly, Nick's involvement. As Ashley and Nick help people in need, Ashley tries to protect Nick's secret, and her own heart, while Will must weigh the consequences of what he does.",7.783,/c1HZZB7ZWHWyEryKJgoT3rRFfCb.jpg,2009-11-10,Christmas Angel,FALSE,7,33
FALSE,/tk1F43dZc1RW66p3fXauylAIHwr.jpg,"c(35, 18, 14, 10749)",19490,en,The Bishop's Wife,"An Episcopal Bishop, Henry Brougham, has been working for months on the plans for an elaborate new cathedral which he hopes will be paid for primarily by a wealthy, stubborn widow. He is losing sight of his family and of why he became a churchman in the first place. Enter Dudley, an angel sent to help him. Dudley does help everyone he meets, but not necessarily in the way they would have preferred. With the exception of Henry, everyone loves him, but Henry begins to believe that Dudley is there to replace him, both at work and in his family's affections, as Christmas approaches.",10.284,/2sMpffmvoJlW7WBcvyHTPR9DEsj.jpg,1947-12-25,The Bishop's Wife,FALSE,7.1,203
FALSE,/dENidWmoRRkFMwXwjddz9EZZvnu.jpg,"c(18, 10749, 10770)",552017,en,Christmas Around the Corner,"Claire (Alexandra Breckenridge), a savvy venture capitalist from New York City, escapes to a quaint town in Vermont for the holidays and becomes a guest of the Fortenbury Bookstore. Upon arrival, Claire finds Christmas celebrations have been canceled by the town after a flood and the bookstore is in a dire state of disrepair. She immediately takes on the challenge to revitalize the store, but clashes with the owner, Andrew (Jamie Spilchuk), who initially rejects all her proposed improvements. Eventually, sparks fly as the two begin a budding romance, and Claire’s infectious optimism inspires Andrew to join her in reviving the yuletide spirit. But everything comes to a screeching halt when Claire discovers that Andrew is planning to sell the bookstore in the New Year. Will the spirit of Christmas be enough to change Andrew’s mind and encourage him to follow his heart?",10.986,/2KJ087yxOh31WYEgkTbMhdyvWbK.jpg,2018-12-14,Christmas Around the Corner,FALSE,6.9,40
FALSE,/6nKnH0uhp1dlw4faqaNMympGHnW.jpg,"c(10770, 10749)",637879,en,A Very Corgi Christmas,"All Lauren Bradley, a single mom and confirmed workaholic, wants this holiday is a much deserved break. Those hopes are dashed when she runs into fellow single dad Ben who enlists her help in taking care of a cute and cuddly christmas present he plans to give his daughter. Through all the chaos and calls from work, Lauren just might get the best gift of all, the holiday spirit.",7.727,/bpB0YjuDcwrZc4pDlzXI76PPjNm.jpg,2019-11-05,A Very Corgi Christmas,FALSE,6.5,40
FALSE,/5oSKt8BiMqly8SGcTI2u9fLR2GS.jpg,"c(10749, 35, 18)",48831,fr,Ma nuit chez Maud,"The rigid principles of a devout Catholic man are challenged during a one-night stay with Maud, a divorced woman with an outsize personality.",9.755,/8XKXkI6sR5W4JBG6AvgQH1LcKLa.jpg,1969-06-04,My Night at Maud's,FALSE,7.7,244
FALSE,/jFFuG3QXElpmYdc1rfJqLvjbhlc.jpg,"c(18, 35, 10749)",26032,en,Make the Yuletide Gay,"The holidays get overly festive as Olaf ""Gunn"" Gunnunderson, an out-and-proud gay college student, crawls back into the closet to survive the holidays with his parents. But when his boyfriend, Nathan, shows up at their doorstep unannounced, Gunn must put on a charade to keep the relationship a secret. With pressure mounting from all sides, will Gunn come out before the truth does?",9.325,/ziljiSKOvpYxuBbVsf5UDfh3uCk.jpg,2009-11-01,Make the Yuletide Gay,FALSE,6.3,69
FALSE,/violLWJwy4I1LPRWssUmu5UVTQK.jpg,"c(35, 10749, 18)",16129,en,Last Night,"Various citizens of Toronto anxiously await the end of the world, which is occurring at the stroke of midnight on New Year's Day.",8.996,/gAIO252IVy6tHOYZEcUpKStRnss.jpg,1998-10-23,Last Night,FALSE,6.6,123
FALSE,/15JGp1lrB7varVdFm5AQYnk5AQs.jpg,"c(10749, 35)",606243,en,Season of Love,A queer lady holiday movie that follows the lives of three very different couples in dealing with their love lives in various loosely interrelated tales all set right before Christmas through New Years.,5.906,/usx2sUMfr8XXI8QoQuzaxZzasvo.jpg,2019-11-21,Season of Love,FALSE,7.2,55
FALSE,/nwf7QpOMXKazVX0gHaI5WLEQTO6.jpg,"c(10770, 10749)",480638,en,The Perfect Christmas Present,Tom Jacobs is Mr Christmas! He's built an entire business around helping clients find the perfect gift. But what happens when he falls for one lucky recipient?,5.78,/4bn7xVSndMAO2TMZrSeY61dT7Bb.jpg,2017-11-04,The Perfect Christmas Present,FALSE,6.3,76
FALSE,/Ww7giejmMP9S1WOOdS0NWGW1Pw.jpg,"c(10749, 10770)",303601,en,Naughty & Nice,"A cynical radio host is banished to Nebraska, where he has an on-air spat with a hopeless romantic. Soon, their antagonistic relationship sparks the interest of the whole town.",7.413,/thqiy4Pao7OMGVkr4F7kGCVhW1V.jpg,2014-11-09,Naughty & Nice,FALSE,6.7,39
FALSE,/lttAmV82m4SlQHlk0FVYEqF9utP.jpg,"c(35, 10749, 10751, 10770)",24446,en,Holiday in Handcuffs,"A ne er-do-well thirty-something attempts to appease her family by kidnapping herself an attractive boyfriend for the family Christmas. Despite unlikely odds and dysfunctional family moments, the two fall in love and share a magical Christmas.",8.987,/cOHe3Otd2VUbvFlkuD3wKC0braB.jpg,2007-12-09,Holiday in Handcuffs,FALSE,6.3,167
FALSE,/6ic1CVzOFrnlWp1g6tPgAXUAjVb.jpg,"c(10770, 10749, 35, 18)",238749,en,A Very Merry Mix-Up,"Shop owner Alice Chapman is nervous to meet her future in-laws at Christmas, especially because she is arriving ahead of her new fiance Will Mitchum. Alice's trip becomes more stressful when her luggage is lost and her phone is damaged, leaving her no way to find Will's family!",6.952,/kZlfRkgkB5dHsXPwXFq2WQPijEZ.jpg,2013-11-10,A Very Merry Mix-Up,FALSE,6,74
FALSE,/lbgQjdUhQJWDzWclarWq3kBy6WC.jpg,"c(35, 10749)",13669,en,Christmas in Connecticut,"While recovering in a hospital, war hero Jefferson Jones grows familiar with the ""Diary of a Housewife"" column written by Elizabeth Lane. Jeff's nurse arranges with Elizabeth's publisher, Alexander Yardley, for Jeff to spend the holiday at Elizabeth's bucolic Connecticut farm with her husband and child. But the column is a sham, so Elizabeth and her editor, Dudley Beecham, in fear of losing their jobs, hasten to set up the single, childless and entirely  nondomestic Elizabeth on a country farm.",11.365,/oH1hM9wOZZflPZ5smKqWXvLXcyX.jpg,1945-07-27,Christmas in Connecticut,FALSE,7,125
FALSE,/n14GA8pzIBjZ9Kq2F456ZfIdcVT.jpg,"c(10770, 18, 35, 10749)",415959,en,Every Christmas Has a Story,"A TV personality has an on-air snafu and admits she hates Christmas. Following the debacle, she is invited to the Most Christmas-y town in America to try and repair her image. Forced to work with her ex-boyfriend Jack, the show’s producer, the magic of Christmas and this special town will change the way she views Christmas and her life.",6.293,/sIJNhvGQ7eOygi0Gp7vPRYDL5Cy.jpg,2016-11-12,Every Christmas Has a Story,FALSE,5.3,69
